52.5,20805,3868,57370,1800571,1,1,252.69118,10.06967849,100.078683,13.75246075,113.1840423,23.82965478,118.2068253,19.73862693,68.40066242,36.45896804,149.4978663,39.36885283,92.9988945,54.881701,32.87825042,16.1296221,89.51872146,13.15955207,86.80696948,15.0248317,87.7791877,13.97116676,0,20805,0,0,0,57370,0,3868,10899,9906,2,49,1189,10783,22593,14345,5512,2462,435,657,3211,4308,16497,2,1669,14323,17036,14705,8131,1470,34,0,1868,2000,0,9290,11515,0,0,26,2728,19040,12397,14788,8190,201,0,1,318,2971,571,7,0,6725,13806,274,26617,23054,6660,1001,38,0,0,0,788,2800,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4646,12681,3478,41110,14665,1595,292,2320,1256,12185,8620,33432,23938,3263,605,38,20767,187,57183,27,3841,0,423,20382,3181,54189,5,3854,9,106,20699,832,56538,17,3851,0,0,97.73429454,0.628218332,0,1.637487127,0,0,0,0,360
65.7,29805,23118,51958,1403889,1,1,255,0,107.5116927,14.90634789,116.6778728,26.77040064,123.0891126,18.79246841,118.7048705,41.83792462,181.4728066,37.62164862,121.0852206,60.10032087,39.13903707,19.53762757,101.7064251,17.92956142,89.6924006,18.24855413,93.86874685,17.63679831,0,29805,0,0,0,51958,0,23118,9701,20104,0,11,207,3341,10956,18328,15087,3912,116,16161,6957,6486,23319,0,246,10887,17745,15427,7501,132,20,0,98,23020,0,10855,18950,0,0,0,399,8621,16001,15467,10985,485,0,6,406,9823,12041,842,0,1957,20973,6875,18828,24698,5974,1813,503,128,13,1,17829,4946,343,17,2292,20966,6530,7280,110,108,210,517,1288,2718,6361,13078,20288,35,4122,18961,3705,15981,10119,44008,7497,453,19044,3684,390,14276,15529,31451,20507,22961,157,562,29243,17,51941,7,12974,10137,1146,28659,413,51545,7,9358,13753,644,29161,36,51922,7,13056,10055,0,58.97865638,33.76814813,0,0,0,7.253195485,0,0,598
62.1,49079,29487,27308,1741827,1,1,254.9754681,1.547859522,123.197396,18.53505606,86.52431794,17.48149443,95.7970415,23.27243357,143.64278,39.5395838,149.4978663,39.36885283,187.5864015,59.66712431,31.04892113,18.46809275,87.00709061,13.62169981,83.0326005,14.28876444,85.23262495,13.67986179,1,49078,0,0,0,27308,0,29487,4013,45066,0,0,1,393,4083,10032,10876,1915,8,940,28547,32408,16671,71,5625,10468,7718,3139,287,0,0,0,5893,23594,902,39403,8774,62,14,2643,5998,6808,5606,3970,2057,150,87,781,4908,10423,8523,4424,341,367,27896,20816,145,28,47,174,843,6194,15259,4618,108,4471,24908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1331,10646,37102,19785,6742,781,16239,9689,3559,31869,17210,11628,15680,26840,2647,176,48903,12,27296,460,24754,4273,3270,45809,2867,24441,144,23401,5942,1059,48020,226,27082,309,25637,3541,0,61.62102757,30.19140947,0,0.117226852,0,8.070336111,0,0,371
63.5,11820,5086,105702,1701389,1,1,254.7033841,3.231697239,108.3059222,13.71492414,120.0335025,25.05063952,121.107868,28.3828835,120.1209872,39.8026762,177.4893401,37.57378015,139.7549069,62.10616568,33.10693739,15.77641938,93.48282572,19.57330062,91.42664975,20.52191383,92.77030457,20.08755557,0,11820,0,0,0,105702,0,5086,2982,8838,0,5,251,4844,33552,42699,19506,4725,120,118,4968,2004,9816,3,1879,17296,41057,35183,8620,1533,127,4,2574,2512,31,5797,5992,0,0,4,2581,18205,30511,45670,7971,760,11,55,1343,3355,309,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1199,8305,2308,4896,191,183,220,231,372,897,4913,52437,41362,10,2224,2852,1030,5269,5521,89318,15497,887,68,1200,3818,7042,4778,64492,41210,4109,977,58,11762,31,105671,303,4759,24,490,11330,1014,104688,14,4960,112,171,11649,123,105579,154,4885,47,0.099453008,70.78567877,12.25758329,0.870213824,15.98707111,0,0,0,0,172
63.5,24679,18454,162627,1506268,1,1,254.9982981,0.222337241,102.7534746,12.75188574,111.2189716,15.14341399,106.1384578,18.17730824,147.7065092,37.58016438,192.6540378,30.47091842,122.266745,54.34502365,42.4733174,13.61745687,90.12925969,12.07666178,88.93537015,10.3833443,90.67826897,10.91183095,0,24679,0,0,0,162627,0,18454,10954,13725,0,45,2480,16748,45569,57198,28715,9627,2245,4988,13466,2521,22158,0,686,19643,77641,51910,11805,942,0,0,8077,10377,22,18102,6555,0,0,348,25474,74168,52803,9774,60,0,13,4012,10069,4336,24,0,0,189,11907,12583,90900,51905,15142,3922,661,93,4,0,6352,9757,2345,6,534,17161,6978,18598,331,312,392,1526,5204,6922,12210,28228,88904,56,2059,16339,2405,14121,8153,150710,11421,496,8232,8509,1713,7444,17235,120557,42070,14657,3797,120,24559,28,162599,3643,14811,0,37,24642,645,161982,10,18341,103,43,24636,54,162573,551,17903,0,43.11791038,1.095223608,1.329914381,39.38458864,15.06801686,0.004346125,0,0,0,379
50.8,11741,1980,67808,1480322,1,1,250.1510945,12.18462446,79.82241717,29.9728934,115.5410953,42.86076406,143.4307129,52.51927113,30.20709689,34.17599656,232.4658888,24.91775157,24.00953922,31.78825136,22.71705988,23.19710754,89.833745,22.20628368,94.04812197,23.12821056,93.59373137,22.95769774,1,11740,0,0,0,67808,0,1980,9587,2154,346,9608,31624,20800,5197,229,4,0,0,1,1979,2491,9250,94,6939,33831,23089,3808,46,1,0,0,1980,0,1126,1511,9104,0,41,370,2500,7968,17393,17350,10876,11310,1866,112,2,0,0,0,0,9371,2258,112,11035,15357,10572,9438,10891,8170,2072,273,1979,1,0,0,4,2233,9504,389,22,24,79,226,660,2323,9724,28393,25968,0,19,1961,9727,1933,81,27941,28558,11309,1924,56,0,9531,2210,40016,27792,424,1556,711,11030,167,67641,943,1035,2,1000,10741,1568,66240,887,1092,1,855,10886,208,67600,1060,920,0,0,74.73248188,0.448740076,0,0,0,24.81877805,0,0,538
58.8,36670,23352,77109,1783596,1,1,255,0,85.6682847,10.02743926,124.7698118,11.36181496,148.0974093,19.57369437,63.52974259,24.76122693,241.4348514,21.63453914,20.10084538,16.67202925,55.62391601,21.14307582,93.97300245,14.72174419,76.19015544,14.55607901,83.42991546,13.94689947,0,36670,0,0,0,77109,0,23352,33605,3065,2,283,9260,25435,21389,12986,6262,1415,77,17965,5387,108,36562,3,4128,27253,26949,15678,3088,10,0,0,286,23066,0,1585,35085,0,0,134,15292,21435,19549,15318,5312,69,0,38,3041,12980,6990,303,0,11446,25082,142,49583,22285,4372,761,108,0,0,0,18702,4622,28,49,66,2929,33626,2715,119,112,125,143,235,789,3568,17673,51630,71,370,22911,34763,1880,27,74038,2972,99,22824,523,5,6029,30641,42536,34573,18739,4613,19,36651,406,76703,1361,21855,136,7285,29385,9308,67801,448,22604,300,333,36337,2976,74133,1065,22188,99,0.497479872,80.70083568,11.74532522,1.680085532,2.323754664,0.602212476,2.384848683,0,0.065457878,195
63.5,5922,1932,9387,1422656,1,1,255,0,119.0903411,15.91213985,85.11465721,14.82461304,126.6941912,29.28139854,179.5094563,29.31507717,179.5094563,29.31507717,209.601486,42.6132268,46.58375549,19.20963629,75.7830125,6.420340227,72.75346167,8.46284042,74.80547112,7.360730841,0,5922,0,0,0,9387,0,1932,523,5399,0,0,1,56,720,2980,4072,1385,173,349,1583,3985,1937,35,3421,5572,359,0,0,0,0,0,934,998,49,1833,4040,0,29,353,2462,3784,2321,418,20,0,0,1,112,898,884,37,0,0,921,5001,0,1,5,65,179,1530,5912,1695,0,194,1738,0,340,4801,781,0,0,1,3,33,81,256,1531,4776,2706,0,463,1469,0,647,5275,291,5508,3588,35,549,1348,1838,4084,4286,5101,1544,388,11,5911,456,8931,206,1726,0,898,5024,4007,5380,10,1907,15,276,5646,2304,7083,49,1883,0,99.9245283,0,0,0.075471698,0,0,0,0,0,437
57.7,11200,7587,37127,1783466,3.027959585,1,255,0,115.8055357,10.09720793,108.2389286,12.68129754,119.7059821,20.48368336,110.3202212,35.21690076,149.4978663,39.36885283,89.56526786,41.6709975,36.98339286,13.97147001,92.72678571,9.559911443,94.15267857,12.92400158,93.91125,11.90381648,0,11200,0,0,0,37127,0,7587,538,10662,0,1,15,256,2981,9806,10225,7899,5944,654,6933,1196,10004,5,5160,26361,5486,115,0,0,0,0,264,7323,0,5485,5715,7,125,5061,20599,9620,1658,57,0,0,2,101,894,5962,628,0,0,631,9114,1455,3152,7736,11730,10395,3882,232,0,0,6399,1169,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604,8469,1127,10683,23171,3273,6998,588,1,5272,5928,18975,18152,7494,93,10,11190,296,36831,0,7227,360,25,11175,3479,33648,0,2548,5039,13,11187,1724,35403,0,6007,1580,0,4.301799634,68.4919642,0,0,0,27.20623617,0,0,224
54.1,3466,930,20359,1746424,1,1,255,0,121.745528,13.51904814,85.95614541,14.49710459,110.9988459,23.15385516,98.11255115,32.51424288,98.11255115,32.51424288,156.5692441,52.98770551,27.31477207,12.6559716,72.50634737,7.567423925,67.93248702,7.715133869,70.05568379,7.467143094,0,3466,0,0,0,20359,0,930,160,3306,0,0,1,78,1000,6300,9166,3585,229,166,764,2450,1016,18,6885,12843,613,0,0,0,0,0,280,650,17,1968,1481,1,20,752,8564,8111,2635,261,15,0,0,16,101,597,216,0,0,266,3028,172,8053,8092,3025,1007,178,4,0,0,116,761,53,158,2586,722,0,3097,8942,4744,2216,1027,296,37,0,0,0,146,776,8,58,1458,1950,11746,7620,993,91,529,310,2697,769,10966,9393,925,5,74,3392,4512,15847,75,846,9,1141,2325,12611,7748,6,881,43,511,2955,9057,11302,63,860,7,0,100,0,0,0,0,0,0,0,662
60.3,15625,9595,3505,1533881,1,1,255,0,160.281984,17.19795588,96.018112,20.351802,129.717568,25.2856019,85.33933363,43.30294517,85.33933363,43.30294517,74.981376,54.70329571,50.83872,23.63374419,81.821632,13.21406887,72.890944,12.28270989,75.85312,11.96101126,0,15625,0,0,0,3505,0,9595,0,15625,0,0,0,0,0,0,0,2,3503,3,9592,7175,8450,0,2873,632,0,0,0,0,0,0,1022,8573,2,4874,10749,0,0,257,2802,446,0,0,0,0,0,0,33,916,2667,2708,3271,3940,10253,1432,1572,1508,341,75,9,0,0,0,6249,3229,117,2776,9823,2992,34,445,1709,1001,254,76,20,0,0,0,0,6676,2876,43,6470,7445,1710,3024,470,11,7540,2002,53,4554,11071,56,3449,6563,3032,188,15437,20,3485,48,6963,2584,4407,11218,3284,221,7,6594,2994,2041,13584,2397,1108,20,7464,2111,59.90230485,0,39.65190174,0.042682348,0.403111069,0,0,0,0,781
53.4,24418,41571,69675,1660317,1,1,255,0,123.5824405,18.81724944,145.4238161,26.82204729,120.0613397,21.80864835,58.1530817,46.31586377,223.0377034,41.68434332,48.09851149,51.45671054,22.95640795,11.7292824,108.4568578,29.10679607,109.4681443,25.63531656,109.3816554,26.76562351,0,24454,0,0,0,69675,0,41597,1864,22590,0,0,5,157,1263,7144,13590,16779,30737,14867,26730,772,23682,7,2093,21709,30695,12590,2483,98,0,0,26,41571,27,10255,14172,0,0,558,18955,34884,14675,603,0,0,2,27,9631,30125,1809,3,0,14083,8852,1519,63588,5372,564,106,33,9,3,0,40172,1374,51,6,843,6668,16937,2960,79,98,147,311,1373,5087,10575,14560,34485,6,934,40657,15490,7447,1517,68609,1045,21,40123,1378,96,20840,3614,38713,30962,39864,1733,44,24410,51,69624,35,13113,28449,146,24308,3391,66284,1,3435,38161,74,24380,445,69230,18,9790,31789,73.3788068,2.22563807,0,10.72469337,13.67086175,0,0,0,0,563
64,39392,46660,103258,1522011,1,1,254.9278788,2.129624984,117.4226747,14.44722144,116.0282037,20.47315192,125.5981164,27.91494513,207.1093623,38.31073469,207.1093623,38.31073469,34.1848091,30.22542328,35.15668156,15.66198528,111.4236901,19.18727104,105.5498325,18.53177476,107.14046,18.31449637,0,39392,0,0,0,103258,0,46660,5015,34377,0,24,655,4476,21060,38280,27299,9715,1749,41829,4831,5067,34325,0,94,7760,31993,39431,20875,3013,92,0,4,46656,9,15642,23741,0,0,3,111,7699,21847,29930,30800,12868,2,6966,30471,7766,1425,30,0,225,2355,36812,10642,372,455,932,3575,17968,34943,34371,7,272,46381,221,959,18493,19719,10473,287,312,335,592,1486,4887,16504,27298,41084,7,1033,45620,30176,8897,319,98765,4406,87,45742,863,55,22413,16979,82819,20439,46236,424,130,39262,3040,100218,3,3881,42776,397,38995,3940,99318,2,1502,45156,236,39156,3384,99874,2,4034,42624,93.341031,0,0,3.018167468,0.65186571,2.988935822,0,0,0,396
39.9,28127,24131,130113,1548780,1,1,255,0,132.7265972,10.92479371,126.1661037,19.89674509,159.3048317,27.92269118,208.4830945,29.91628897,208.4830945,29.91628897,94.67461869,45.21881904,40.12951968,17.9697348,112.6150674,11.91986465,107.2482312,12.3428367,111.3008853,11.1566879,0,28127,0,0,17,130096,0,24131,77,28050,4,79,206,1260,5980,19395,33900,36125,33164,498,23633,1463,26664,410,10666,39436,53688,24752,1026,125,10,0,1572,22559,32,1760,26335,34,52,239,17079,41630,45735,23608,1712,24,141,311,1175,8326,11983,2085,110,25,1393,26709,15772,287,300,395,1013,5363,34491,72492,92,1147,22892,14,609,11636,15868,15658,206,224,241,280,477,1255,5198,23693,82881,119,2085,21927,4597,20142,3388,117029,12585,499,16499,6710,922,12745,15382,100427,29686,21278,2853,0,28127,89,130024,39,22125,1967,207,27920,794,129319,33,19450,4648,5,28122,221,129892,30,22095,2006,9.172244682,0.397640665,0,82.37789118,0,6.48817019,0,0,1.564053284,412
57.9,18308,5761,41764,1594374,1,1,255,0,136.7183199,17.6674184,88.06073847,16.69859874,99.71651737,22.9215971,179.3318222,27.91428207,179.3318222,27.91428207,104.9270811,47.41314153,39.7805331,19.76683911,76.73689098,11.47036719,70.28670527,12.63830157,72.53916321,11.93991558,0,18308,0,0,0,41764,0,5761,212,18096,0,21,132,194,943,6291,12463,10586,11134,1804,3957,11545,6763,3,3903,14321,14224,9105,207,1,0,0,891,4870,72,14244,3992,0,0,530,11385,12790,14609,2442,8,0,15,399,3175,2110,62,0,0,2,2685,15621,551,11,17,83,632,3739,20892,15839,1,248,5512,0,490,15356,2462,544,7,13,13,36,213,876,3618,15554,20890,1,611,5149,2302,12758,3248,36539,5145,80,3950,1699,112,8694,9614,30375,11389,5534,227,1115,17193,106,41658,1330,4227,204,6167,12141,4115,37649,411,4471,879,4074,14234,984,40780,1233,4251,277,90.05895745,0,8.662658339,1.079913607,0.198470609,0,0,0,0,74
66,37412,3848,62268,1676092,1.07041657,1,251.9139581,11.75047754,48.581391,9.41469179,123.5321287,29.86102744,92.45923768,20.39847022,74.88229577,46.19426019,74.88229577,46.19426019,77.26050465,62.55814331,30.28675291,17.75321977,90.39866888,25.11906737,84.43854913,20.83768659,86.41414519,21.95067701,0,37412,0,0,0,62268,0,3848,37412,0,24642,34400,3205,17,3,1,0,0,0,3848,0,6292,31120,116,7469,32240,17599,4575,269,0,0,0,2348,1500,356,33146,3910,28,597,9015,28040,20232,4319,36,1,0,5,144,2455,1182,58,4,0,12766,22679,1967,34550,17136,8377,2053,149,3,0,0,112,2721,1015,11138,21099,5045,130,23531,17457,12423,6325,2147,366,19,0,0,0,169,3255,424,15662,15923,5827,45842,15352,1074,178,2157,1513,24747,12665,30741,31527,2623,1225,570,36842,774,61494,321,3527,0,4797,32615,15952,46316,69,3779,0,2256,35156,6274,55994,640,3208,0,0,89.91329927,5.101408887,0,0,0,4.985291841,0,0,673
51,62107,5327,50992,1547040,1,1,254.5584556,3.93745691,99.85752009,11.97950554,107.7355371,21.33526864,74.3441319,15.07623895,50.86511345,39.09233095,203.8004734,45.48513375,43.15206015,45.9899407,26.7295796,19.73641123,73.18611429,21.86481938,72.79772006,22.5528108,72.67599465,22.11004898,0,62107,0,0,0,50992,0,5327,30609,31498,3,37,586,2436,6881,10744,11998,11816,6491,736,4591,16115,45992,6977,21712,17209,4542,537,15,0,0,0,5327,0,1321,60559,227,3710,10428,28641,7377,803,33,0,0,0,253,4710,362,2,0,0,0,37186,23968,953,15165,19774,12323,3150,533,46,1,0,2149,2979,199,975,1384,30441,29307,3261,97,140,157,252,677,1754,5875,14127,24652,99,666,4562,41121,18440,2546,37212,13001,779,2162,2475,690,47197,14910,9310,41682,1971,3356,19185,42922,12897,38095,3751,1572,4,29292,32815,43390,7602,3682,1637,8,27840,34267,37309,13683,4307,1017,3,21.66251968,14.48230336,0.426547504,53.32351597,9.135225715,0.116792769,0,0,0.853095008,392
58.9,4328,4330,36771,1386847,1,1,254.9789741,0.633238244,91.85281885,17.88661387,123.4297597,31.78656377,100.6171442,17.70093209,90.64557438,43.20060672,178.3987985,38.22930726,98.46950092,56.49074724,45.46880776,19.51636048,103.50439,22.7828746,95.39163586,24.45307065,99.59704251,23.90018166,0,4328,0,0,0,36771,0,4330,2779,1549,0,14,462,4048,9101,11300,10170,1671,5,4330,0,884,3444,0,4033,25504,6779,453,2,0,0,0,0,4330,0,3608,720,0,0,140,21492,12263,2723,148,5,0,0,3,2106,2217,4,0,0,954,3114,260,9230,8575,9795,6799,2038,308,26,0,2728,1306,296,17,355,3152,804,0,2,28,106,319,820,2666,9627,15756,7447,7,405,3918,849,2555,924,13058,21786,1927,3551,699,80,1478,2850,15977,20794,4273,57,10,4318,1259,35512,0,669,3661,241,4087,9903,26868,0,331,3999,55,4273,2665,34106,0,564,3766,0,99.62520079,0,0,0,0,0.053542745,0.32125647,0,790
59.9,3914,759,2636,1388314,1,1.589936852,255,0,142.4683189,21.49505658,93.17935616,15.32945208,163.7570261,23.70630165,51.72204492,29.05276363,51.72204492,29.05276363,55.16990291,31.31224091,34.47112928,12.81160785,70.55774144,9.170913844,66.11165049,8.750045945,67.63617782,8.670412826,0,3914,0,0,0,2636,0,759,119,3795,0,0,0,0,0,0,0,0,2636,0,759,2088,1826,0,2311,325,0,0,0,0,0,0,16,743,0,13,3901,0,0,0,0,334,2244,58,0,0,0,0,0,1,42,307,409,2378,1517,19,2567,62,7,0,0,0,0,0,266,491,2,1919,1906,89,0,1572,1049,10,5,0,0,0,0,0,0,345,414,0,2051,1801,62,2636,0,0,687,72,0,2204,1710,234,2402,759,0,448,3466,0,2636,48,711,0,1906,2008,1923,713,1,758,0,1434,2480,561,2075,29,730,0,0,53.89784946,46.10215054,0,0,0,0,0,0,80
73.5,14284,8178,41792,1398431,1,1,254.9976197,0.206645707,118.9361523,16.03241346,94.6133436,17.3389419,105.633296,24.36892231,112.9314222,33.55956272,127.3089471,38.62453217,172.4953794,61.50557004,31.0208625,12.79290115,86.16010921,12.22189426,81.57882946,11.68177747,84.27926351,11.74298564,0,14284,0,0,0,41792,0,8178,2069,12215,0,0,9,163,1880,8834,16526,12137,2243,5821,2357,7091,7193,19,8512,22402,10489,366,4,0,0,0,240,7938,31,9841,4412,0,0,1499,16058,16353,7618,259,3,2,10,1433,3842,2651,224,16,2,333,11891,2060,14924,22454,3717,653,44,0,0,0,5986,2111,81,245,6656,7200,183,0,1,11,40,161,498,1972,11236,20633,7240,178,2543,5457,381,4532,9371,32357,8281,1154,5257,2233,688,9229,5055,20682,21110,7731,447,36,14248,238,41554,139,6311,1728,554,13730,2793,38999,15,5626,2537,159,14125,389,41403,94,6565,1519,31.58038519,0,68.41961481,0,0,0,0,0,0,557
66.7,17077,3045,61150,1634434,1,1,254.997778,0.213282625,126.5632675,19.70874863,99.17664601,21.26531253,136.5276576,31.24963988,121.7676218,41.75376776,190.9662613,21.87073294,81.35101158,40.26194411,33.33779675,17.36543584,87.35691732,11.10931846,82.99374342,12.39067939,84.50830312,11.47164499,0,17102,0,0,0,61150,0,3045,1137,15965,0,0,9,144,1531,8479,19204,18087,13696,0,3045,7694,9408,1,3040,33812,22009,2222,66,0,0,0,3045,0,0,4560,12542,0,0,40,522,14580,18353,12325,11525,3805,0,16,372,1905,719,33,0,730,11739,4633,42509,15143,2895,550,53,0,0,0,3,1848,1194,8,232,14451,2411,5381,86,95,120,138,376,2032,8479,19354,25089,0,212,2833,3823,12107,1172,59371,1762,17,119,2470,456,9942,7160,32875,28275,2584,461,5,17097,13,61137,4,3041,0,256,16846,1601,59549,0,3045,0,12,17090,176,60974,0,3045,0,40.69015097,1.258087707,12.40115025,14.03666427,31.6139468,0,0,0,0,44
67.2,20015,12257,66903,1670962,1,1,255,0,98.23427429,11.00650372,104.0025981,11.01816742,102.6822883,13.39320608,95.68807905,25.66469524,95.68807905,25.66469524,49.65191107,31.89459841,46.70212341,17.53517509,78.34678991,13.1488316,72.28103922,11.66993901,74.44316762,11.71181193,0,20015,0,0,0,66903,0,12258,11496,8519,3,306,4262,14366,22141,18767,6259,766,33,7049,5209,2735,17280,5,3556,25705,28964,8408,262,3,0,0,2806,9452,10,17187,2818,2,3,669,24114,31457,10587,71,0,0,3,47,8524,3634,50,0,0,596,18833,586,14647,30268,17350,3719,751,160,8,0,1446,10654,158,256,17322,2434,3,4551,21092,23150,12821,3864,1010,318,91,5,1,2342,9831,85,12921,6723,371,61928,4770,205,8888,3301,69,5216,14799,37627,29276,5021,7237,1045,18970,921,65982,3723,8535,0,5752,14263,10452,56451,3405,8844,9,3381,16634,5426,61477,5699,6559,0,77.42031134,0,0,4.373610082,0,18.20607858,0,0,0,353
45.2,13923,22623,63404,1454899,1,1,255,0,151.5415979,10.03942209,121.3059364,17.3661223,179.2335798,16.91996262,44.60802475,19.98277797,192.1011413,58.94143765,20.58983562,19.86035296,17.13961668,22.070886,50.00373268,42.10770708,45.50879334,34.10558715,47.04751992,36.63535273,0,13931,0,0,0,63404,0,22623,0,13931,0,0,0,223,1241,4048,7518,13291,37083,0,22623,841,13090,0,1168,13756,39296,8756,425,3,0,0,717,21906,0,0,13931,0,0,0,0,0,135,10385,21861,31023,0,0,0,89,1173,8470,12891,9380,4549,2,37093,16359,7809,1787,325,27,4,0,15214,7340,69,92,2276,4958,6605,5996,4116,5831,5360,5105,5679,5356,4828,4481,16652,669,5715,16239,13443,401,87,58690,4531,183,21056,1503,64,10771,3160,42006,21398,19739,2884,7430,6501,24695,38709,4754,17852,17,7529,6402,34340,29064,4787,17836,0,7431,6500,27167,36237,4768,17855,0,70.01433692,0,26.83154122,1.41218638,0,1.741935484,0,0,0,94
52.4,1163,726,26820,1436389,6.288739681,1,255,0,130.6646604,11.7941764,111.3413586,10.13240574,146.3490972,18.63994994,153.7317283,20.59239493,153.7317283,20.59239493,176.7214101,34.00012323,91.77815993,17.9375654,76.26139295,5.675121337,54.8460877,3.80816336,60.20120378,2.575022068,0,1163,0,0,0,26820,0,726,0,1163,0,0,8,86,1459,7417,9987,5691,2172,0,726,64,1099,0,29,10835,15273,671,12,0,0,0,67,659,0,65,1098,0,0,1,355,10774,10430,4726,491,43,0,0,49,233,409,35,0,0,459,704,705,41,120,385,1689,5395,10415,8070,0,135,591,0,116,1047,0,693,20,39,98,230,712,1998,4802,8095,10133,0,299,427,0,248,915,8469,15436,2915,37,473,216,1,1162,10906,15914,169,557,2,1161,5413,21407,214,512,0,1154,9,18244,8576,448,278,0,1068,95,17947,8873,674,52,0,59.6287703,8.120649652,0,32.25058005,0,0,0,0,0,23
65.4,34003,23010,56965,1417321,1,1,254.9607457,1.355271857,98.29336352,14.03615919,100.2843365,21.44938218,114.6437708,27.41208294,73.58143165,49.46666601,73.58143165,49.46666601,85.00582199,58.97587084,51.64162428,19.89797557,80.75527066,17.11377762,73.30924167,16.1942407,76.53297657,16.47529504,0,34009,0,0,0,56965,0,23010,20684,13325,7,262,3312,15084,20706,14306,3226,62,0,14617,8393,13298,20711,2,3282,32221,17723,3608,127,2,0,0,6396,16614,222,17261,16526,3,6,51,3691,29875,15333,6604,1328,74,119,542,3830,7960,4640,5276,643,13648,17196,3165,12574,16588,14219,8336,4106,1065,75,2,15680,6741,589,11306,17110,5337,256,6472,12280,12858,10896,7124,4723,1951,603,53,5,16636,6099,275,11494,17074,5441,33651,21130,2184,13751,8414,845,7624,26385,20245,36720,14176,8834,2373,31636,1159,55806,2353,15317,5340,10803,23206,11828,45137,1254,15561,6195,6211,27798,3840,53125,2455,15118,5437,6.009140555,78.52356792,1.43111662,8.305898757,4.306905767,0,0.005809675,0.019365583,1.398195128,846
72.1,21761,2254,51986,1307519,1,1,249.8908807,18.46335242,135.0144423,24.77391809,98.00453899,27.9082046,112.0190271,32.48227895,154.2508367,53.00559549,154.2508367,53.00559549,96.82421714,60.98790255,41.92320389,29.7010123,92.95832378,26.11842244,84.21324103,23.50794808,86.25097428,23.52452374,8,21803,0,0,0,51986,110,2144,1136,20675,0,0,0,2,15,321,3286,16699,31663,284,1970,9855,11956,8719,32943,8504,1818,2,0,0,0,0,2254,0,561,9954,11296,456,7039,16769,18274,5795,2531,1079,43,0,127,284,1006,781,52,4,0,327,10555,10929,6790,88,166,535,2589,24372,15178,2268,11,992,1251,162,7120,10930,3599,6756,61,79,127,298,901,4296,23195,13307,2966,16,1265,973,5807,11184,4820,25928,25078,980,447,1190,617,11146,10665,17051,34935,1336,918,219,21592,2842,49144,320,1806,128,4416,17395,26956,25030,149,1944,161,2238,19573,17256,34730,436,1748,70,38.83575425,1.176924561,0,51.53110443,0.13781318,3.346104021,0,0,4.972299551,457
69,53060,4496,60218,1572929,1,1,237.2261436,35.57056619,96.81726586,23.70473177,126.4916853,41.27314463,106.137592,25.49241846,72.20891192,49.85235871,196.2787058,41.37648569,94.66076574,74.76132404,30.42987627,19.03781672,118.1195503,38.37890805,110.4762802,40.12057726,113.9877022,39.61704488,11,53088,0,0,0,60218,0,4496,28329,24770,6,130,1647,8444,14886,14797,11710,6088,2510,264,4232,13757,39342,19,4312,38033,15859,1905,89,1,0,0,4496,0,474,37100,15525,27,57,680,14887,26538,11814,5113,1030,72,11,237,2956,1189,103,0,0,20167,29222,3710,7396,14821,17328,13582,5747,1320,24,0,1126,2316,1054,18,2947,29369,20765,2027,93,131,290,691,1741,4175,10725,24083,16262,5,2092,2399,18889,20296,13914,18896,29673,11649,418,1222,2856,34609,18490,32948,27270,3404,1092,277,52822,222,59996,761,3733,2,3244,49855,5945,54273,182,4304,10,1139,51960,1225,58993,890,3605,1,0,77.44286061,2.853460267,1.657712382,0.874159339,0.131442937,3.561720754,12.89544544,0.583198275,233
63.1,21264,14603,43156,1425308,1.457734108,1,254.9673157,1.210021884,117.4101298,13.76050049,123.1582957,24.8416716,123.2045711,19.81168945,201.0073363,33.86755915,201.0073363,33.86755915,84.91850075,45.17789476,39.7537152,19.80312403,89.37293078,21.99774742,86.13177201,22.9024694,87.5976298,22.39480556,0,21264,0,0,0,43156,0,14603,2064,19200,0,0,1,63,2432,16684,17216,6332,428,10239,4364,1779,19485,0,40,10656,25108,6855,497,0,0,0,84,14519,7,7580,13677,0,5,78,5197,18909,13129,4465,1359,14,9,40,273,1523,12700,58,0,10,1763,19491,135,19,90,385,866,3633,18455,19573,6,759,13838,5,797,11563,8899,132,6,22,66,231,505,966,3488,13534,24206,10,1332,13261,4535,14611,2118,31039,11590,527,13589,1003,11,10278,10986,17269,25887,14498,105,80,21184,77,43079,240,1877,12486,1767,19497,3259,39897,22,1045,13536,369,20895,767,42389,143,1681,12779,0,88.18027563,5.636717295,2.727310351,3.066672185,0,0.020692795,0,0.368331747,98
